user_id,listening_time,songs_played_per_day,skip_rate,ads_listened_per_week,offline_listening,engagement_score,high_skip_user,subscription_type,device_type,is_churned
5814,177,96,0.18,17,0,273,0,Free,Web,1
5815,238,1,0.05,0,1,239,0,Student,Mobile,0
5816,151,54,0.19,0,1,205,0,Student,Desktop,0
5817,136,50,0.4,6,0,186,0,Free,Desktop,0
5818,74,10,0.09,0,1,84,0,Family,Mobile,1
5819,232,63,0.01,35,0,295,0,Free,Mobile,0
5820,138,41,0.04,0,1,179,0,Premium,Web,0
5821,297,44,0.34,26,0,341,0,Free,Desktop,1
5822,19,81,0.52,0,1,100,1,Family,Mobile,0
5823,264,28,0.3,8,0,292,0,Free,Mobile,0
5824,203,92,0.35,0,1,295,0,Family,Mobile,0
5825,104,51,0.2,28,0,155,0,Free,Desktop,0
5826,272,3,0.47,0,1,275,0,Premium,Desktop,0
5827,299,56,0.59,0,1,355,1,Student,Desktop,0
5828,249,64,0.56,0,1,313,1,Family,Web,0
5829,201,60,0.51,0,1,261,1,Student,Web,1
5830,103,85,0.38,33,0,188,0,Free,Mobile,1
5831,226,98,0.1,20,0,324,0,Free,Web,0
5832,137,38,0.2,0,1,175,0,Family,Desktop,0
5833,43,26,0.59,0,1,69,1,Premium,Mobile,1
5834,81,38,0.33,0,1,119,0,Family,Mobile,0
5835,137,75,0.05,0,1,212,0,Premium,Mobile,0
5836,248,79,0.07,0,1,327,0,Premium,Desktop,0
5837,151,30,0.16,0,1,181,0,Family,Mobile,1
5838,32,29,0.19,0,1,61,0,Family,Desktop,0
5839,36,16,0.5,11,0,52,0,Free,Mobile,0
5840,262,17,0.18,27,0,279,0,Free,Desktop,0
5841,54,37,0.52,27,0,91,1,Free,Mobile,0
5842,52,41,0.28,0,1,93,0,Student,Mobile,0
5843,145,7,0.01,41,0,152,0,Free,Web,0
5844,32,71,0.27,0,1,103,0,Premium,Desktop,0
5845,295,12,0.49,0,1,307,0,Family,Web,0
5846,139,55,0.44,0,1,194,0,Premium,Mobile,0
5847,125,60,0.26,0,1,185,0,Premium,Web,1
5848,151,46,0.6,18,0,197,1,Free,Desktop,0
5849,275,38,0.59,0,1,313,1,Student,Web,0
5850,204,59,0.39,0,1,263,0,Family,Mobile,1
5851,234,56,0.15,0,1,290,0,Family,Web,0
5852,267,45,0.17,0,1,312,0,Family,Mobile,1
5853,263,83,0.03,42,0,346,0,Free,Desktop,1
5854,78,65,0.08,0,1,143,0,Family,Desktop,1
5855,199,55,0.28,0,1,254,0,Student,Mobile,0
5856,103,10,0.58,38,0,113,1,Free,Mobile,0
5857,114,62,0.59,0,1,176,1,Premium,Desktop,1
5858,25,28,0.11,0,1,53,0,Premium,Mobile,0
5859,148,84,0.02,0,1,232,0,Student,Web,0
5860,244,13,0.31,0,1,257,0,Premium,Mobile,0
5861,55,33,0.18,49,0,88,0,Free,Mobile,0
5862,141,56,0.43,0,1,197,0,Premium,Desktop,0
5863,133,3,0.1,0,1,136,0,Premium,Web,0
5864,166,38,0.17,0,1,204,0,Family,Desktop,0
5865,113,14,0.57,26,0,127,1,Free,Desktop,0
5866,113,5,0.27,0,1,118,0,Student,Web,1
5867,147,59,0.36,0,1,206,0,Family,Desktop,1
5868,203,38,0.35,0,1,241,0,Premium,Web,0
5869,188,45,0.31,0,1,233,0,Student,Mobile,0
5870,131,76,0.58,0,1,207,1,Family,Web,0
5871,78,48,0.43,0,1,126,0,Family,Mobile,0
5872,243,93,0.51,0,1,336,1,Student,Mobile,0
5873,230,60,0.09,0,1,290,0,Family,Mobile,1
5874,127,60,0.07,0,1,187,0,Premium,Web,0
5875,210,29,0.35,0,1,239,0,Premium,Web,0
5876,32,88,0.12,17,0,120,0,Free,Web,0
5877,44,54,0.52,0,1,98,1,Premium,Mobile,0
5878,238,91,0.2,0,1,329,0,Family,Mobile,0
5879,171,7,0.27,0,1,178,0,Student,Mobile,1
5880,79,12,0.08,47,0,91,0,Free,Web,0
5881,88,13,0.03,0,1,101,0,Family,Desktop,0
5882,273,3,0.22,0,1,276,0,Premium,Mobile,0
5883,35,50,0.06,0,1,85,0,Family,Mobile,1
5884,16,83,0.35,24,0,99,0,Free,Mobile,0
5885,89,54,0.28,0,1,143,0,Premium,Mobile,0
5886,220,64,0.57,0,1,284,1,Family,Desktop,0
5887,129,85,0.27,0,1,214,0,Premium,Mobile,0
5888,185,2,0.05,0,1,187,0,Family,Mobile,0
5889,286,39,0.01,0,1,325,0,Family,Mobile,0
5890,83,8,0.09,0,1,91,0,Student,Desktop,0
5891,242,1,0.0,0,1,243,0,Family,Desktop,1
5892,134,67,0.27,0,1,201,0,Student,Web,0
5893,180,45,0.54,0,1,225,1,Family,Web,0
5894,206,37,0.54,0,1,243,1,Family,Web,0
5895,97,25,0.39,0,1,122,0,Student,Desktop,0
5896,236,88,0.27,27,0,324,0,Free,Mobile,0
5897,226,7,0.32,0,1,233,0,Premium,Web,0
5898,60,93,0.47,35,0,153,0,Free,Desktop,0
5899,270,73,0.42,0,1,343,0,Premium,Desktop,1
5900,128,9,0.26,35,0,137,0,Free,Desktop,0
5901,171,49,0.21,40,0,220,0,Free,Mobile,0
5902,299,96,0.49,0,1,395,0,Student,Desktop,1
5903,227,14,0.28,17,0,241,0,Free,Desktop,1
5904,165,22,0.14,0,1,187,0,Family,Mobile,0
5905,22,44,0.33,0,1,66,0,Premium,Mobile,0
5906,118,94,0.53,0,1,212,1,Family,Web,1
5907,221,50,0.36,5,0,271,0,Free,Mobile,0
5908,94,64,0.49,47,0,158,0,Free,Desktop,1
5909,165,60,0.58,0,1,225,1,Premium,Mobile,0
5910,239,57,0.53,29,0,296,1,Free,Mobile,0
5911,146,25,0.43,0,1,171,0,Premium,Desktop,0
5912,118,87,0.46,0,1,205,0,Premium,Desktop,0
5913,128,22,0.6,0,1,150,1,Student,Desktop,0
5914,251,38,0.1,0,1,289,0,Family,Mobile,0
5915,228,33,0.07,0,1,261,0,Family,Desktop,1
5916,222,62,0.31,0,1,284,0,Premium,Web,0
5917,124,69,0.43,0,1,193,0,Family,Desktop,1
5918,203,12,0.24,0,1,215,0,Family,Mobile,1
5919,292,28,0.08,0,1,320,0,Family,Desktop,0
5920,235,10,0.1,0,1,245,0,Student,Mobile,0
5921,69,32,0.29,0,1,101,0,Premium,Desktop,0
5922,137,43,0.24,0,1,180,0,Student,Web,1
5923,59,65,0.28,0,1,124,0,Family,Desktop,0
5924,233,76,0.55,33,0,309,1,Free,Desktop,1
5925,140,77,0.37,0,1,217,0,Premium,Desktop,0
5926,213,36,0.46,0,1,249,0,Family,Web,0
5927,139,44,0.21,0,1,183,0,Family,Mobile,0
5928,53,18,0.38,22,0,71,0,Free,Mobile,1
5929,268,9,0.3,0,1,277,0,Student,Desktop,0
5930,74,10,0.27,25,0,84,0,Free,Mobile,0
5931,51,93,0.2,45,0,144,0,Free,Mobile,0
5932,222,68,0.26,0,1,290,0,Premium,Desktop,1
5933,144,59,0.16,0,1,203,0,Student,Mobile,0
5934,180,11,0.32,9,0,191,0,Free,Web,0
5935,62,53,0.53,0,1,115,1,Premium,Desktop,1
5936,70,61,0.29,0,1,131,0,Student,Mobile,0
5937,165,12,0.48,0,1,177,0,Family,Desktop,0
5938,229,54,0.26,0,1,283,0,Premium,Mobile,0
5939,180,77,0.1,0,1,257,0,Student,Desktop,0
5940,173,83,0.01,0,1,256,0,Student,Web,0
5941,152,8,0.09,0,1,160,0,Premium,Web,1
5942,214,80,0.21,47,0,294,0,Free,Desktop,1
5943,286,61,0.08,0,1,347,0,Student,Mobile,1
5944,188,35,0.15,0,1,223,0,Premium,Desktop,0
5945,29,5,0.25,0,1,34,0,Student,Desktop,0
5946,161,59,0.44,0,1,220,0,Family,Mobile,0
5947,123,6,0.53,0,1,129,1,Student,Mobile,0
5948,107,6,0.53,0,1,113,1,Student,Desktop,0
5949,99,60,0.19,0,1,159,0,Student,Desktop,1
5950,270,89,0.23,0,1,359,0,Student,Desktop,1
5951,220,96,0.01,0,1,316,0,Premium,Desktop,0
5952,129,54,0.26,0,1,183,0,Family,Desktop,0
5953,145,21,0.44,26,0,166,0,Free,Desktop,0
5954,248,66,0.02,5,0,314,0,Free,Desktop,1
5955,168,15,0.48,0,1,183,0,Premium,Mobile,0
5956,15,81,0.26,0,1,96,0,Family,Desktop,0
5957,208,70,0.09,0,1,278,0,Student,Web,0
5958,188,45,0.28,0,1,233,0,Premium,Desktop,0
5959,13,93,0.02,0,1,106,0,Premium,Desktop,0
5960,49,33,0.28,0,1,82,0,Premium,Desktop,0
5961,241,38,0.24,15,0,279,0,Free,Desktop,0
5962,287,23,0.51,43,0,310,1,Free,Web,0
5963,141,84,0.27,0,1,225,0,Family,Desktop,0
5964,287,52,0.27,34,0,339,0,Free,Mobile,0
5965,25,76,0.45,0,1,101,0,Student,Web,0
5966,135,99,0.57,0,1,234,1,Premium,Desktop,1
5967,146,88,0.35,0,1,234,0,Family,Web,1
5968,94,97,0.04,0,1,191,0,Premium,Desktop,0
5969,227,37,0.13,0,1,264,0,Premium,Desktop,0
5970,255,45,0.05,40,0,300,0,Free,Mobile,0
5971,191,88,0.12,0,1,279,0,Family,Web,0
5972,239,39,0.22,46,0,278,0,Free,Mobile,1
5973,205,13,0.12,0,1,218,0,Student,Web,1
5974,110,96,0.41,0,1,206,0,Student,Web,1
5975,146,37,0.1,0,1,183,0,Premium,Web,1
5976,86,59,0.52,8,0,145,1,Free,Desktop,0
5977,110,94,0.33,0,1,204,0,Premium,Web,0
5978,49,25,0.01,0,1,74,0,Family,Web,1
5979,75,68,0.44,0,1,143,0,Student,Mobile,1
5980,173,44,0.57,0,1,217,1,Student,Web,0
5981,94,72,0.29,0,1,166,0,Premium,Desktop,0
5982,279,24,0.23,0,1,303,0,Student,Desktop,1
5983,226,80,0.43,37,0,306,0,Free,Web,0
5984,210,11,0.07,8,0,221,0,Free,Mobile,0
5985,256,11,0.3,0,1,267,0,Premium,Desktop,0
5986,77,12,0.07,8,0,89,0,Free,Desktop,1
5987,249,33,0.07,18,0,282,0,Free,Web,0
5988,184,19,0.1,27,0,203,0,Free,Desktop,0
5989,224,60,0.4,0,1,284,0,Premium,Desktop,0
5990,206,23,0.49,0,1,229,0,Premium,Desktop,0
5991,118,74,0.48,0,1,192,0,Student,Web,0
5992,63,46,0.53,0,1,109,1,Premium,Mobile,1
5993,110,16,0.09,0,1,126,0,Family,Web,0
5994,209,49,0.51,15,0,258,1,Free,Web,0
5995,168,87,0.48,0,1,255,0,Family,Web,0
5996,85,75,0.52,0,1,160,1,Premium,Web,1
5997,26,88,0.11,0,1,114,0,Premium,Desktop,0
5998,213,85,0.05,15,0,298,0,Free,Desktop,0
5999,45,62,0.54,24,0,107,1,Free,Web,1
6000,93,31,0.37,0,1,124,0,Family,Desktop,0
6001,96,10,0.59,15,0,106,1,Free,Mobile,1
6002,233,57,0.51,0,1,290,1,Student,Mobile,1
6003,61,31,0.57,48,0,92,1,Free,Mobile,1
6004,206,58,0.29,0,1,264,0,Student,Desktop,0
6005,151,3,0.32,10,0,154,0,Free,Mobile,0
6006,196,42,0.13,0,1,238,0,Premium,Desktop,0
6007,242,1,0.35,0,1,243,0,Family,Desktop,0
6008,215,30,0.36,0,1,245,0,Premium,Desktop,0
6009,14,23,0.19,0,1,37,0,Family,Desktop,0
6010,221,71,0.16,13,0,292,0,Free,Mobile,1
6011,157,15,0.01,18,0,172,0,Free,Web,0
6012,224,19,0.58,40,0,243,1,Free,Desktop,1
6013,233,32,0.11,0,1,265,0,Student,Mobile,0
6014,19,47,0.43,0,1,66,0,Family,Mobile,1
6015,159,21,0.17,0,1,180,0,Family,Mobile,0
6016,167,60,0.37,0,1,227,0,Family,Mobile,1
6017,84,46,0.21,0,1,130,0,Student,Web,0
6018,264,89,0.23,0,1,353,0,Family,Mobile,0
6019,219,92,0.13,6,0,311,0,Free,Web,0
6020,206,85,0.19,0,1,291,0,Student,Desktop,0
6021,260,21,0.06,45,0,281,0,Free,Desktop,1
6022,125,96,0.46,0,1,221,0,Premium,Mobile,1
6023,83,80,0.05,16,0,163,0,Free,Mobile,0
6024,22,95,0.41,0,1,117,0,Student,Desktop,1
6025,274,64,0.51,0,1,338,1,Premium,Web,0
6026,158,52,0.54,0,1,210,1,Premium,Mobile,0
6027,28,51,0.09,0,1,79,0,Student,Web,0
6028,124,51,0.13,16,0,175,0,Free,Web,0
6029,166,69,0.14,0,1,235,0,Student,Desktop,0
6030,154,70,0.57,0,1,224,1,Student,Mobile,0
6031,23,42,0.39,0,1,65,0,Premium,Web,0
6032,239,42,0.01,0,1,281,0,Premium,Desktop,0
6033,133,47,0.08,41,0,180,0,Free,Desktop,0
6034,77,20,0.15,0,1,97,0,Student,Desktop,0
6035,75,42,0.28,0,1,117,0,Student,Mobile,1
6036,113,59,0.35,0,1,172,0,Student,Desktop,0
6037,56,24,0.46,0,1,80,0,Student,Web,0
6038,141,99,0.07,0,1,240,0,Premium,Mobile,0
6039,114,44,0.47,16,0,158,0,Free,Mobile,0
6040,131,40,0.34,47,0,171,0,Free,Web,0
6041,49,46,0.16,0,1,95,0,Premium,Desktop,0
6042,203,11,0.21,45,0,214,0,Free,Mobile,1
6043,179,26,0.3,0,1,205,0,Premium,Web,0
6044,126,21,0.05,0,1,147,0,Family,Web,1
6045,237,50,0.54,11,0,287,1,Free,Mobile,0
6046,99,74,0.26,0,1,173,0,Premium,Mobile,0
6047,205,64,0.47,9,0,269,0,Free,Web,0
6048,297,63,0.1,0,1,360,0,Student,Mobile,0
6049,242,96,0.32,0,1,338,0,Family,Desktop,0
6050,121,8,0.12,0,1,129,0,Family,Desktop,0
6051,48,72,0.51,0,1,120,1,Premium,Desktop,0
6052,136,20,0.55,0,1,156,1,Premium,Web,1
6053,257,62,0.51,0,1,319,1,Premium,Web,0
6054,256,46,0.06,0,1,302,0,Premium,Mobile,0
6055,132,38,0.35,0,1,170,0,Premium,Web,0
6056,126,17,0.45,0,1,143,0,Premium,Web,0
6057,67,78,0.15,44,0,145,0,Free,Mobile,0
6058,80,77,0.52,26,0,157,1,Free,Desktop,0
6059,26,42,0.35,30,0,68,0,Free,Mobile,1
6060,17,94,0.52,45,0,111,1,Free,Desktop,0
6061,149,55,0.43,0,1,204,0,Premium,Mobile,0
6062,247,13,0.18,0,1,260,0,Premium,Desktop,0
6063,12,40,0.06,0,1,52,0,Premium,Mobile,0
6064,244,73,0.32,45,0,317,0,Free,Mobile,1
6065,41,92,0.44,0,1,133,0,Student,Web,0
6066,32,90,0.53,0,1,122,1,Student,Desktop,0
6067,263,73,0.45,0,1,336,0,Premium,Desktop,0
6068,85,7,0.47,49,0,92,0,Free,Mobile,1
6069,88,6,0.3,0,1,94,0,Premium,Desktop,1
6070,264,67,0.27,0,1,331,0,Family,Mobile,0
6071,151,86,0.34,0,1,237,0,Premium,Desktop,1
6072,58,78,0.21,42,0,136,0,Free,Desktop,0
6073,128,5,0.29,47,0,133,0,Free,Mobile,1
6074,75,13,0.18,36,0,88,0,Free,Desktop,0
6075,80,46,0.39,0,1,126,0,Family,Desktop,0
6076,298,23,0.29,0,1,321,0,Premium,Desktop,0
6077,101,26,0.25,0,1,127,0,Premium,Web,0
6078,281,37,0.41,0,1,318,0,Family,Mobile,0
6079,292,19,0.32,0,1,311,0,Premium,Mobile,1
6080,50,89,0.02,0,1,139,0,Student,Web,0
6081,287,70,0.37,0,1,357,0,Premium,Mobile,0
6082,248,92,0.39,0,1,340,0,Family,Desktop,0
6083,273,37,0.32,0,1,310,0,Family,Mobile,1
6084,88,91,0.48,9,0,179,0,Free,Web,0
6085,70,98,0.21,0,1,168,0,Student,Web,1
6086,265,31,0.54,0,1,296,1,Student,Web,0
6087,188,92,0.1,0,1,280,0,Student,Mobile,0
6088,15,42,0.49,6,0,57,0,Free,Desktop,1
6089,199,44,0.19,44,0,243,0,Free,Mobile,0
6090,80,56,0.4,0,1,136,0,Family,Web,1
6091,266,4,0.17,0,1,270,0,Premium,Desktop,0
6092,37,39,0.15,0,1,76,0,Premium,Web,0
6093,69,77,0.1,0,1,146,0,Student,Desktop,1
6094,290,51,0.38,33,0,341,0,Free,Mobile,1
6095,25,52,0.33,0,1,77,0,Student,Mobile,0
6096,37,59,0.28,0,1,96,0,Student,Desktop,1
6097,180,74,0.2,0,1,254,0,Family,Web,0
6098,53,61,0.14,0,1,114,0,Family,Mobile,1
6099,91,85,0.02,0,1,176,0,Family,Web,1
6100,211,56,0.03,34,0,267,0,Free,Web,1
6101,139,65,0.57,11,0,204,1,Free,Desktop,1
6102,42,63,0.53,48,0,105,1,Free,Mobile,0
6103,200,31,0.49,0,1,231,0,Student,Desktop,0
6104,261,5,0.52,0,1,266,1,Premium,Desktop,0
6105,65,88,0.43,0,1,153,0,Student,Mobile,0
6106,103,15,0.39,0,1,118,0,Student,Desktop,1
6107,105,28,0.45,40,0,133,0,Free,Desktop,0
6108,253,92,0.23,0,1,345,0,Premium,Web,0
6109,33,30,0.58,0,1,63,1,Premium,Mobile,0
6110,239,36,0.17,13,0,275,0,Free,Web,0
6111,179,85,0.13,0,1,264,0,Premium,Web,1
6112,123,71,0.43,31,0,194,0,Free,Web,0
6113,287,60,0.15,36,0,347,0,Free,Web,1
6114,255,63,0.07,0,1,318,0,Student,Web,0
6115,230,3,0.41,0,1,233,0,Student,Mobile,1
6116,40,29,0.37,44,0,69,0,Free,Desktop,1
6117,130,81,0.31,0,1,211,0,Family,Web,0
6118,175,87,0.02,0,1,262,0,Student,Desktop,0
6119,10,23,0.57,0,1,33,1,Student,Desktop,0
6120,294,97,0.18,0,1,391,0,Student,Web,0
6121,132,62,0.44,0,1,194,0,Family,Mobile,0
6122,251,96,0.11,40,0,347,0,Free,Desktop,1
6123,168,64,0.19,0,1,232,0,Student,Web,0
6124,283,33,0.51,18,0,316,1,Free,Desktop,1
6125,194,57,0.41,0,1,251,0,Family,Desktop,0
6126,263,39,0.35,0,1,302,0,Student,Mobile,0
6127,184,20,0.47,0,1,204,0,Family,Desktop,0
6128,111,94,0.29,20,0,205,0,Free,Desktop,0
6129,230,78,0.06,39,0,308,0,Free,Desktop,0
6130,204,11,0.03,0,1,215,0,Student,Mobile,0
6131,284,71,0.05,0,1,355,0,Student,Web,1
6132,201,47,0.04,49,0,248,0,Free,Web,0
6133,67,7,0.02,0,1,74,0,Student,Web,0
6134,293,33,0.35,0,1,326,0,Premium,Desktop,0
6135,98,37,0.39,0,1,135,0,Premium,Desktop,0
6136,112,71,0.19,0,1,183,0,Family,Desktop,0
6137,229,27,0.09,0,1,256,0,Premium,Web,1
6138,67,41,0.53,0,1,108,1,Student,Mobile,0
6139,53,76,0.39,0,1,129,0,Family,Web,0
6140,169,37,0.38,0,1,206,0,Premium,Desktop,1
6141,55,79,0.24,0,1,134,0,Student,Desktop,1
6142,298,5,0.31,0,1,303,0,Student,Web,0
6143,127,17,0.1,0,1,144,0,Student,Desktop,0
6144,208,55,0.29,0,1,263,0,Premium,Mobile,0
6145,103,43,0.55,0,1,146,1,Student,Desktop,0
6146,133,54,0.3,0,1,187,0,Student,Mobile,0
6147,284,39,0.44,0,1,323,0,Family,Mobile,1
6148,156,89,0.59,0,1,245,1,Family,Web,1
6149,273,15,0.09,20,0,288,0,Free,Web,0
6150,48,10,0.24,22,0,58,0,Free,Desktop,0
6151,75,73,0.39,0,1,148,0,Family,Mobile,1
6152,187,88,0.3,0,1,275,0,Student,Desktop,0
6153,296,75,0.37,0,1,371,0,Student,Web,1
6154,40,69,0.38,0,1,109,0,Family,Web,1
6155,123,73,0.59,0,1,196,1,Family,Mobile,0
6156,247,49,0.46,0,1,296,0,Family,Desktop,0
6157,174,42,0.16,0,1,216,0,Premium,Desktop,0
6158,112,84,0.48,23,0,196,0,Free,Mobile,1
6159,25,1,0.28,0,1,26,0,Premium,Mobile,0
6160,193,89,0.55,0,1,282,1,Family,Mobile,0
6161,183,30,0.3,0,1,213,0,Premium,Web,0
6162,127,86,0.44,20,0,213,0,Free,Desktop,0
6163,289,93,0.39,0,1,382,0,Student,Desktop,1
6164,262,84,0.36,40,0,346,0,Free,Web,1
6165,192,77,0.45,38,0,269,0,Free,Web,0
6166,22,55,0.58,0,1,77,1,Student,Web,1
6167,195,33,0.0,0,1,228,0,Premium,Mobile,0
6168,238,3,0.15,0,1,241,0,Student,Desktop,0
6169,36,86,0.34,0,1,122,0,Student,Desktop,0
6170,255,61,0.09,49,0,316,0,Free,Desktop,0
6171,219,98,0.34,27,0,317,0,Free,Mobile,0
6172,81,68,0.23,0,1,149,0,Premium,Web,1
6173,76,34,0.18,0,1,110,0,Student,Desktop,0
6174,263,43,0.52,0,1,306,1,Family,Desktop,0
6175,73,15,0.04,0,1,88,0,Student,Desktop,0
6176,249,72,0.22,0,1,321,0,Student,Mobile,1
6177,182,52,0.45,0,1,234,0,Premium,Desktop,0
6178,193,74,0.46,0,1,267,0,Student,Desktop,0
6179,179,93,0.15,0,1,272,0,Student,Mobile,0
6180,40,51,0.29,0,1,91,0,Premium,Desktop,0
6181,82,45,0.15,0,1,127,0,Student,Web,0
6182,278,86,0.55,0,1,364,1,Premium,Desktop,1
6183,197,71,0.11,0,1,268,0,Student,Desktop,1
6184,153,41,0.41,0,1,194,0,Premium,Desktop,1
6185,127,33,0.09,48,0,160,0,Free,Web,0
6186,12,96,0.47,0,1,108,0,Premium,Web,1
6187,164,92,0.1,0,1,256,0,Student,Mobile,0
6188,113,92,0.34,0,1,205,0,Premium,Mobile,1
6189,72,62,0.32,0,1,134,0,Family,Mobile,0
6190,135,83,0.04,33,0,218,0,Free,Mobile,0
6191,135,12,0.04,0,1,147,0,Premium,Web,0
6192,189,20,0.09,0,1,209,0,Family,Mobile,0
6193,57,24,0.31,0,1,81,0,Premium,Desktop,0
6194,167,3,0.25,0,1,170,0,Student,Desktop,0
6195,13,28,0.26,0,1,41,0,Family,Web,0
6196,172,11,0.32,0,1,183,0,Premium,Mobile,0
6197,296,69,0.52,12,0,365,1,Free,Mobile,1
6198,73,16,0.2,0,1,89,0,Student,Desktop,0
6199,231,49,0.56,0,1,280,1,Premium,Mobile,0
6200,161,7,0.46,0,1,168,0,Premium,Web,1
6201,79,27,0.13,0,1,106,0,Family,Web,0
6202,66,89,0.14,0,1,155,0,Student,Desktop,0
6203,180,86,0.13,0,1,266,0,Student,Web,0
6204,214,9,0.18,0,1,223,0,Student,Mobile,0
6205,115,8,0.2,42,0,123,0,Free,Mobile,0
6206,204,58,0.11,0,1,262,0,Student,Web,0
6207,32,54,0.29,0,1,86,0,Family,Desktop,0
6208,173,5,0.39,0,1,178,0,Family,Web,0
6209,269,52,0.17,8,0,321,0,Free,Web,0
6210,281,40,0.31,0,1,321,0,Student,Web,0
6211,226,45,0.44,0,1,271,0,Student,Web,0
6212,165,71,0.22,33,0,236,0,Free,Web,0
6213,155,97,0.2,34,0,252,0,Free,Mobile,0
6214,161,66,0.52,0,1,227,1,Student,Web,1
6215,15,24,0.0,38,0,39,0,Free,Mobile,0
6216,288,1,0.19,47,0,289,0,Free,Desktop,0
6217,16,27,0.1,0,1,43,0,Family,Desktop,1
6218,101,64,0.35,20,0,165,0,Free,Mobile,0
6219,100,46,0.56,0,1,146,1,Premium,Desktop,0
6220,50,5,0.58,0,1,55,1,Family,Web,0
6221,97,74,0.32,29,0,171,0,Free,Web,0
6222,49,1,0.47,0,1,50,0,Family,Web,1
6223,211,44,0.54,0,1,255,1,Student,Web,1
6224,60,15,0.49,0,1,75,0,Premium,Web,0
6225,23,39,0.22,0,1,62,0,Premium,Mobile,1
6226,140,48,0.45,0,1,188,0,Student,Web,0
6227,211,60,0.46,0,1,271,0,Family,Web,1
6228,119,90,0.42,0,1,209,0,Family,Desktop,0
6229,117,83,0.56,0,1,200,1,Premium,Web,1
6230,215,42,0.33,0,1,257,0,Premium,Web,0
6231,66,3,0.55,0,1,69,1,Student,Web,0
6232,17,97,0.07,30,0,114,0,Free,Web,0
6233,219,79,0.28,0,1,298,0,Family,Web,0
6234,246,6,0.22,45,0,252,0,Free,Web,1
6235,30,64,0.04,42,0,94,0,Free,Mobile,0
6236,141,72,0.17,0,1,213,0,Family,Mobile,0
6237,42,22,0.43,39,0,64,0,Free,Desktop,0
6238,188,32,0.48,0,1,220,0,Premium,Mobile,0
6239,56,96,0.58,0,1,152,1,Premium,Desktop,0
6240,93,99,0.1,22,0,192,0,Free,Desktop,0
6241,89,74,0.33,0,1,163,0,Student,Mobile,0
6242,133,6,0.59,0,1,139,1,Family,Mobile,0
6243,201,54,0.55,35,0,255,1,Free,Mobile,1
6244,279,6,0.46,0,1,285,0,Family,Web,0
6245,101,13,0.08,0,1,114,0,Family,Mobile,0
6246,259,59,0.05,0,1,318,0,Family,Desktop,0
6247,181,28,0.28,0,1,209,0,Student,Mobile,1
6248,158,36,0.53,0,1,194,1,Premium,Web,0
6249,236,9,0.08,0,1,245,0,Student,Desktop,1
6250,235,3,0.55,0,1,238,1,Family,Web,1
6251,32,68,0.44,0,1,100,0,Premium,Mobile,0
6252,45,97,0.56,13,0,142,1,Free,Mobile,0
6253,20,55,0.38,0,1,75,0,Student,Mobile,1
6254,11,41,0.05,0,1,52,0,Premium,Mobile,0
6255,33,48,0.48,0,1,81,0,Premium,Web,0
6256,213,98,0.15,0,1,311,0,Student,Web,0
6257,262,64,0.15,0,1,326,0,Premium,Mobile,1
6258,80,85,0.34,0,1,165,0,Student,Mobile,0
6259,68,51,0.43,0,1,119,0,Student,Web,0
6260,102,56,0.12,0,1,158,0,Student,Web,0
6261,298,37,0.22,0,1,335,0,Student,Desktop,1
6262,192,85,0.05,0,1,277,0,Premium,Desktop,0
6263,174,18,0.53,0,1,192,1,Family,Mobile,0
6264,273,35,0.16,36,0,308,0,Free,Web,0
6265,277,90,0.26,0,1,367,0,Family,Desktop,0
6266,204,72,0.34,0,1,276,0,Student,Web,0
6267,23,14,0.47,0,1,37,0,Student,Desktop,0
6268,273,61,0.49,0,1,334,0,Premium,Desktop,0
6269,109,32,0.54,0,1,141,1,Family,Web,0
6270,57,56,0.06,0,1,113,0,Student,Mobile,0
6271,294,96,0.14,0,1,390,0,Student,Web,0
6272,88,83,0.55,32,0,171,1,Free,Mobile,1
6273,274,70,0.44,0,1,344,0,Premium,Desktop,0
6274,41,47,0.48,0,1,88,0,Student,Web,1
6275,108,69,0.04,0,1,177,0,Family,Web,1
6276,139,80,0.23,39,0,219,0,Free,Web,0
6277,123,81,0.34,28,0,204,0,Free,Web,0
6278,164,69,0.19,0,1,233,0,Premium,Desktop,0
6279,28,59,0.31,0,1,87,0,Student,Mobile,0
6280,289,10,0.39,0,1,299,0,Family,Desktop,0
6281,195,29,0.43,40,0,224,0,Free,Mobile,0
6282,170,64,0.01,25,0,234,0,Free,Mobile,0
6283,103,35,0.38,33,0,138,0,Free,Web,1
6284,87,14,0.38,18,0,101,0,Free,Mobile,0
6285,36,21,0.03,0,1,57,0,Family,Web,1
6286,172,70,0.19,0,1,242,0,Family,Desktop,0
6287,245,95,0.54,17,0,340,1,Free,Mobile,0
6288,240,26,0.32,0,1,266,0,Premium,Desktop,1
6289,32,25,0.49,0,1,57,0,Family,Web,0
6290,294,54,0.58,0,1,348,1,Premium,Mobile,0
6291,217,77,0.34,0,1,294,0,Student,Web,0
6292,82,46,0.45,0,1,128,0,Family,Web,0
6293,196,77,0.51,0,1,273,1,Family,Mobile,0
6294,177,25,0.42,0,1,202,0,Student,Web,1
6295,223,39,0.17,0,1,262,0,Premium,Web,0
6296,272,46,0.27,0,1,318,0,Premium,Desktop,0
6297,11,4,0.5,0,1,15,0,Premium,Mobile,0
6298,10,76,0.49,0,1,86,0,Student,Desktop,0
6299,154,88,0.23,44,0,242,0,Free,Mobile,0
